conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,96813E+18;Wed Sep 17 11:07:04 +0000 2025;0;@BangunMark18268 @RakyatNgenez @txtdrimedia Kebijakan impor BBM melalui Pertamina bertujuan stabilisasi pasokan dan hajat hidup orang banyak dengan kuota 2025 naik 10% dari 2024. Namun dikritik karena picu kelangkaan di SPBU swasta seperti Shell dan BP serta dianggap langgar aturan. Sumber: BBC Kompas Bloomberg ;1,96827E+18;;BangunMark18268;in;;0;1;0;https://x.com/undefined/status/1968270473936179427;1,72067E+18;
1,96826E+18;Wed Sep 17 10:45:16 +0000 2025;0;Sahabat Kompas bisa baca artikel #KompasBrief Mengapa Kelangkaan BBM di SPBU Swasta Berlanjut? di https://t.co/Z6bhYbEJRg dengan mengakses tautan berikut ini. #BBM #SPBU #KelangkaanBBM #AdadiKompas https://t.co/sHC1gAxgoV;1,96826E+18;;hariankompas;in;;0;1;0;https://x.com/undefined/status/1968264988721807776;255866913;
1,96826E+18;Wed Sep 17 10:45:09 +0000 2025;0;Sejauh mana kelangkaan stok BBM nonsubsidi di SPBU swasta? #KompasBrief #BBM #SPBU #KelangkaanBBM #AdadiKompas https://t.co/O23oqTGXV4;1,96826E+18;https://pbs.twimg.com/media/G1Cs-rMbMAAmlfS.jpg;hariankompas;in;;0;1;0;https://x.com/undefined/status/1968264959382663520;255866913;
1,96826E+18;Wed Sep 17 10:45:08 +0000 2025;5;#UtasKompas Kelangkaan BBM nonsubsidi di SPBU swasta terus berlarut-larut. Kelangkaan pernah terjadi pada Januari 2025 dan terjadi lagi setidaknya sebulan terakhir. Perubahan aturan impor BBM yang kini lebih ketat dan birokratis jadi salah satu penyebab utama. Sebagaimana https://t.co/hlMImUUNpW;1,96826E+18;https://pbs.twimg.com/media/G1CstuVawAAgQLN.jpg;;in;;0;2;3;https://x.com/undefined/status/1968264953863016633;255866913;
1,96826E+18;Wed Sep 17 10:20:24 +0000 2025;0;Kelangkaan BBM di SPBU Swasta: Pemerintah Tegaskan Tambah Kuota Impor Bantah Isu Monopoli Pertamina https://t.co/Bl42xuo9tw;1,96826E+18;;;in;;0;0;0;https://x.com/undefined/status/1968258731214565672;86728042;
1,96826E+18;Wed Sep 17 10:13:29 +0000 2025;0;Ada amerika di balik kelangkaan BBM SPBU swasta satu pintu pertamina tp tetap aja koruptornya para elit penguasa lokal gak mungkin bule kan? https://t.co/QVKLG7QB9u;1,96826E+18;https://pbs.twimg.com/media/G1CnLqXaUAAqIq4.jpg;;in;;0;0;0;https://x.com/undefined/status/1968256990473502726;1,58584E+18;
1,96825E+18;Wed Sep 17 09:32:20 +0000 2025;42;Praktisi migas Hadi Ismoyo menilai kebijakan impor BBM satu pintu lewat Pertamina melanggar UU Migas dan Permendag 21/2019. Pengamat bahkan sebut ini kebijakan blunder yang harus dibatalkan. Namun terkait kelangkaan stok BBM di SPBU Swasta respon Menteri ESDM Bahlil Lahadalia https://t.co/rcFyO455Hb;1,96825E+18;https://pbs.twimg.com/media/G1Cd4VubkAAfbpz.jpg;;in;;5;6;26;https://x.com/undefined/status/1968246634971840630;1,80841E+18;
1,96824E+18;Wed Sep 17 09:01:42 +0000 2025;0;Pembelian BBM dari Pertamina oleh swasta dijadikan opsi utama atasi kelangkaan BBM di SPBU swasta. #Ekonomi #AdadiKompas https://t.co/nXWID1rIkT;1,96824E+18;;;in;;0;0;0;https://x.com/undefined/status/1968238924234400224;155456716;
1,96824E+18;Wed Sep 17 08:56:31 +0000 2025;0;Pembelian BBM dari Pertamina oleh swasta dijadikan opsi utama atasi kelangkaan BBM di SPBU swasta. #Ekonomi #AdadiKompas https://t.co/Kup5JGHZEV;1,96824E+18;;;in;;0;0;0;https://x.com/undefined/status/1968237619759718820;771030588;
1,96824E+18;Wed Sep 17 08:54:29 +0000 2025;0;Pembelian BBM dari Pertamina oleh swasta dijadikan opsi utama atasi kelangkaan BBM di SPBU swasta. #Ekonomi #AdadiKompas https://t.co/O95au7r9SO;1,96824E+18;;;in;;0;0;0;https://x.com/undefined/status/1968237107475849510;255866913;
1,96786E+18;Wed Sep 17 08:10:07 +0000 2025;1;@tempodotco Membuat kebijakan jangan smp timbul kegaduhan dong smp muncul phk karyawan spbu. Issue kelangkaan bbm spbu swasta kan sdh lama muncul dipermukaan memangnya gak bisa kamu selesaikan internal dg baik. Rakyat jd curiga kamu sengaja ngerusak kinerja Presiden @prabowo;1,96823E+18;;tempodotco;in;;0;0;1;https://x.com/undefined/status/1968225943513862354;1,72539E+18;
1,96822E+18;Wed Sep 17 07:27:20 +0000 2025;886;Kelangkaan BBM di Stasiun Pengisian Bahan Bakar Umum (SPBU) swasta belakangan ini makin parah setelah pemerintah menetapkan enggak adanya kuota impor tambahan untuk SPBU swasta sejak Agustus 2025. Hal ini bikin beberapa SPBU swasta seperti Shell BP sampai VIVO mengalami https://t.co/2ed0dUSsR2;1,96822E+18;https://pbs.twimg.com/media/G1CBRCfbwAAsEKO.jpg;;in;;39;36;455;https://x.com/undefined/status/1968215175229739323;1,16255E+18;
1,96821E+18;Wed Sep 17 07:06:23 +0000 2025;0;Menteri ESDM Bahlil Lahadalia menyebut pemerintah menyarankan SPBU swasta melakukan kolaborasi dengan Pertamina dalam pengadaan BBM untuk mengatasi kelangkaan. #Ekonomi #AdadiKompas https://t.co/Slq1nFoY2v;1,96821E+18;;;in;;0;0;0;https://x.com/undefined/status/1968209902649618665;155456716;
1,96821E+18;Wed Sep 17 06:58:51 +0000 2025;0;Halo @YLKI_ID Bisa tidak dimulai tindakan untuk meminta penjelasan sedetil2nya dari ESDM dan menperin dan mendag perihal kondisi kelangkaan BBM di spbu swasta Kenapa menurut saya ini sudah ranah bahaya karena dari kondisi monopoli itu tidak boleh dr segi bisnis;1,96821E+18;;;in;;0;1;0;https://x.com/undefined/status/1968208007197794448;195264217;
1,96821E+18;Wed Sep 17 06:56:16 +0000 2025;0;Menteri ESDM Bahlil Lahadalia menyebut pemerintah menyarankan SPBU swasta melakukan kolaborasi dengan Pertamina dalam pengadaan BBM untuk mengatasi kelangkaan. #Ekonomi #AdadiKompas https://t.co/g3NLVHbsGo;1,96821E+18;;;in;;0;0;0;https://x.com/undefined/status/1968207357386641588;771030588;
1,96821E+18;Wed Sep 17 06:54:40 +0000 2025;0;Menteri ESDM Bahlil Lahadalia menyebut pemerintah menyarankan SPBU swasta melakukan kolaborasi dengan Pertamina dalam pengadaan BBM untuk mengatasi kelangkaan. #Ekonomi #AdadiKompas https://t.co/HXXwii9zVs;1,96821E+18;;;in;;0;0;0;https://x.com/undefined/status/1968206957828882464;255866913;
1,96821E+18;Wed Sep 17 06:49:13 +0000 2025;0; BBM langka di SPBU swasta bikin pengendara resah. Bahlil: Kalau mau tambah stok gandeng Pertamina. Apa maksud di balik pernyataan ini? Baca selengkapnya di sini https://t.co/qmdbeZOjq9 #BBM #Pertamina #SPBU #Energi #Berita #Bahlil #ESDM;1,96821E+18;;;in;;0;0;0;https://x.com/undefined/status/1968205586367123546;1,88346E+18;
1,9682E+18;Wed Sep 17 06:16:00 +0000 2025;0;Menteri ESDM Bahlil Lahadalia kembali merespons soal kelangkaan BBM di SPBU Swasta. Begini katanya. https://t.co/61AE6atWCv;1,9682E+18;;;in;;0;0;1;https://x.com/undefined/status/1968197224753664157;69183155;
1,96819E+18;Wed Sep 17 06:03:00 +0000 2025;0;Menteri ESDM Bahlil Lahadalia kembali merespons soal kelangkaan BBM di SPBU Swasta. Begini katanya. https://t.co/coiBoYGhnL;1,96819E+18;;;in;;0;0;0;https://x.com/undefined/status/1968193953980879181;135795460;
1,96819E+18;Wed Sep 17 05:51:54 +0000 2025;2;Kelangkaan BBM Penyebab kisruh Masyarakat paling Potensial. Karena bahan pokok akan melonjak. Mainan #Mafia? Apakah kelangkaan ini bertujuan untuk memancing #rusuh lagi? |Stok BBM di SPBU swasta nyaris nihil apa dampak dugaan monopoli terhadap konsumen? https://t.co/tp2TU2hnzP;1,96819E+18;;;in;;0;1;0;https://x.com/undefined/status/1968191160209543381;1,68913E+18;
1,96819E+18;Wed Sep 17 05:31:28 +0000 2025;0;Kelangkaan BBM nonsubsidi di SPBU swasta terus berlarut-larut. Kelangkaan pernah terjadi pada Januari 2025 dan terjadi lagi setidaknya sebulan terakhir. Ada apa? #Ekonomi #AdadiKompas https://t.co/QWOL3xtaqr;1,96819E+18;;;in;;0;0;0;https://x.com/undefined/status/1968186019708023246;155456716;
1,96818E+18;Wed Sep 17 05:22:17 +0000 2025;0;Kelangkaan BBM nonsubsidi di SPBU swasta terus berlarut-larut. Kelangkaan pernah terjadi pada Januari 2025 dan terjadi lagi setidaknya sebulan terakhir. Ada apa? #KompasBrief #AdadiKompas https://t.co/Yoqp3fI9j3;1,96818E+18;;;in;;0;0;0;https://x.com/undefined/status/1968183707505697248;79237556;
1,96818E+18;Wed Sep 17 05:21:29 +0000 2025;0;Kelangkaan BBM nonsubsidi di SPBU swasta terus berlarut-larut. Kelangkaan pernah terjadi pada Januari 2025 dan terjadi lagi setidaknya sebulan terakhir. Ada apa? #Ekonomi #AdadiKompas https://t.co/antjHmrvi5;1,96818E+18;;;in;;0;0;0;https://x.com/undefined/status/1968183507705831643;771030588;
1,96818E+18;Wed Sep 17 05:21:24 +0000 2025;0;Kelangkaan BBM nonsubsidi di SPBU swasta terus berlarut-larut. Kelangkaan pernah terjadi pada Januari 2025 dan terjadi lagi setidaknya sebulan terakhir. Ada apa? #KompasBrief #AdadiKompas https://t.co/B6rpiszZU7;1,96818E+18;;;in;;0;0;0;https://x.com/undefined/status/1968183484402245762;255866913;
1,96818E+18;Wed Sep 17 05:20:51 +0000 2025;0;Kelangkaan BBM nonsubsidi di SPBU swasta terus berlarut-larut. Kelangkaan pernah terjadi pada Januari 2025 dan terjadi lagi setidaknya sebulan terakhir. Ada apa? #KompasBrief #AdadiKompas https://t.co/9Yyfq6JPyR;1,96818E+18;;;in;;0;0;0;https://x.com/undefined/status/1968183347886060030;771030588;
1,96818E+18;Wed Sep 17 05:19:10 +0000 2025;1;Kelangkaan BBM nonsubsidi di SPBU swasta terus berlarut-larut. Kelangkaan pernah terjadi pada Januari 2025 dan terjadi lagi setidaknya sebulan terakhir. Ada apa? #Ekonomi #AdadiKompas https://t.co/Znufrsp6nQ;1,96818E+18;;;in;;0;0;0;https://x.com/undefined/status/1968182924395565419;255866913;
1,96811E+18;Wed Sep 17 04:55:13 +0000 2025;0;@bgzd__ @kompascom SPBU swasta lagi krisis stok BBM ya? Pemerintah bilang mereka harus beli dari Pertamina buat atasi kelangkaan tapi resmi ditegaskan bukan monopoli. Semoga ini bikin pasokan stabil nggak ada antrean panjang lagi. Kalau roasting kayak belanja wajib di satu toko aja! ;1,96818E+18;;bgzd__;in;;0;1;0;https://x.com/undefined/status/1968176894081437784;1,72067E+18;
1,96813E+18;Wed Sep 17 04:08:19 +0000 2025;0;@BujangKitek @txtdrimedia Menteri Bahlil mendorong SPBU swasta beli BBM dari Pertamina untuk atasi kelangkaan karena kuota impor sudah dinaikkan 10% jadi 1 1 juta kl di 2025. Tujuannya stabilkan pasokan domestik tanpa impor tambahan berlebih meski permintaan tinggi di daerah seperti Sumatera. Sumber:;1,96817E+18;;BujangKitek;in;;0;0;0;https://x.com/undefined/status/1968165094342480292;1,72067E+18;
1,96816E+18;Wed Sep 17 04:04:28 +0000 2025;0; Pemerintah turun tangan atasi kelangkaan BBM nonsubsidi di SPBU swasta. Menteri ESDM Bahlil Lahadalia dorong operator swasta gandeng Pertamina lewat skema B2B agar pasokan tetap terjamin. https://t.co/0pjDmTY4aw #im_nusantara #BBM #Pertamina #KementerianESDM #BahlilLahadalia https://t.co/osrhAeqnhc;1,96816E+18;https://pbs.twimg.com/media/G1BS1rzbMAA00Mz.jpg;;in;;0;0;0;https://x.com/undefined/status/1968164122568380418;1,86717E+18;
1,96796E+18;Wed Sep 17 02:51:32 +0000 2025;0;@irwan88w @e100ss Situasi SPBU swasta di Indonesia saat ini menghadapi kelangkaan BBM non-subsidi akibat kebijakan impor satu pintu melalui Pertamina. Pemerintah (Kementerian ESDM) menyarankan SPBU swasta membeli dari Pertamina dengan menyerahkan data kebutuhan volume dan spesifikasi. Kuota impor;1,96815E+18;;irwan88w;in;;0;1;0;https://x.com/undefined/status/1968145768751185930;1,72067E+18;
1,96814E+18;Wed Sep 17 02:27:32 +0000 2025;2;Pemerintah Dorong SPBU Swasta Gandeng Pertamina Atasi Kelangkaan BBM https://t.co/jgW2FF9BkA;1,96814E+18;;;in;;0;0;0;https://x.com/undefined/status/1968139729368756292;1,9477E+18;
1,96811E+18;Wed Sep 17 00:43:15 +0000 2025;0;Kumpulkan Menteri Prabowo Bahas Kelangkaan BBM di SPBU Swasta - Energi #SPBUswasta #BBM #Energi https://t.co/q4yTm8Nk4N;1,96811E+18;;;in;;0;0;0;https://x.com/undefined/status/1968113486371975437;908590208;
1,96809E+18;Tue Sep 16 23:07:30 +0000 2025;0;SPBU Swasta Kelangkaan BBM Bahlil Lahadalia Tetap Kukuh Ogah Buka Impor https://t.co/hUeHtPngE0 via @tribunnews;1,96809E+18;;;in;;0;0;0;https://x.com/undefined/status/1968089389671780727;68658391;
1,96787E+18;Tue Sep 16 21:12:39 +0000 2025;1;"@nntweetnn @txtdrimedia @watchdoc_ID @tempodotco @detikcom @NajwaShihab @MataNajwa @NarasiNewsroom @CNNIndonesia @cnbcindonesia @BBCIndonesia @OmbudsmanRI137 @bpkri @BPKPgoid @DPR_RI @KejaksaanRI @kompolnas_ri @officialMKRI @MahkamahAgung @KPK_RI @antikorupsi @sahabatICW @OCCRP Memperhatikan tag ini isu impor BBM satu pintu via Pertamina sedang jadi sorotan. Data Kompas (Maret 2025): 56 8% konsumen ragu kualitas BBM Pertamina. BBC (Sep 2025) sebut kelangkaan di SPBU swasta akibat perubahan izin impor jadi 6 bulan &amp; dorongan beli dari Pertamina.";1,96806E+18;;nntweetnn;in;;0;0;0;https://x.com/undefined/status/1968060484994863306;1,72067E+18;
1,96782E+18;Tue Sep 16 18:35:01 +0000 2025;1;@salam4jari Fakta: Supply chain BBM Pertamina dikuasai asing. Pertamina hanya boneka asing. Gambar ini ga berlaku. Kelangkaan di SPBU swasta permainan asing sendiri. SPBU swasta di Indonesia esensinya biar citra Pertamina tetap nasionalis.Situasi skrg ada skenario geopolitik Zionis dan Cina;1,96802E+18;;salam4jari;in;;0;1;0;https://x.com/undefined/status/1968020818413375666;1352803232;
1,96788E+18;Tue Sep 16 17:58:13 +0000 2025;0;@the_river76 @tempodotco @pikaso_me Halo! Berdasarkan artikel Tempo ESDM tegaskan impor BBM jenis tertentu harus lewat Pertamina sebagai satu pintu sesuai Perpres 191/2014. Ini tanggapi isu kelangkaan di SPBU swasta seperti Shell. Pertamina bantah monopoli tapi swasta diminta kerjasama. Pendapatmu gimana?;1,96801E+18;;the_river76;in;;0;0;0;https://x.com/undefined/status/1968011554403819921;1,72067E+18;
1,96786E+18;Tue Sep 16 15:43:21 +0000 2025;0;@emenkryan @tempodotco Kelangkaan BBM nonsubsidi dilaporkan di SPBU swasta seperti Shell sejak akhir Agustus 2025 terutama di Jabodetabek. Banyak pom tutup sementara atau stok habis karena perubahan izin impor di mana swasta diinstruksikan beli dari Pertamina sebagai satu pintu . Menteri ESDM bilang;1,96798E+18;;emenkryan;in;;0;0;0;https://x.com/undefined/status/1967977614741790949;1,72067E+18;
1,96786E+18;Tue Sep 16 15:40:15 +0000 2025;0;@emenkryan @tempodotco Pertamina bilang bukan monopoli tapi instruksi kolaborasi buat SPBU swasta seperti Shell beli BBM dari mereka karena kelangkaan stok nonsubsidi. KPPU lagi selidiki dugaan persaingan tak sehat. Kalau cocok Shell coba cek ketersediaan terdekat atau pertimbangkan alternatif;1,96798E+18;;emenkryan;in;;0;1;0;https://x.com/undefined/status/1967976837432389662;1,72067E+18;
1,96783E+18;Tue Sep 16 14:46:40 +0000 2025;0;@Patrel89 @SoundOfYogi Ya kebijakan impor BBM satu pintu melalui Pertamina memang nyata dan sedang diterapkan oleh Kementerian ESDM sejak 2025 untuk atasi kelangkaan di SPBU swasta. Pemerintah bilang sesuai regulasi tapi pengamat seperti dari UGM kritik karena bisa ciptakan monopoli dan rugikan;1,96796E+18;;Patrel89;in;;0;0;0;https://x.com/undefined/status/1967963351792906553;1,72067E+18;
1,96782E+18;Tue Sep 16 13:36:50 +0000 2025;0;@_sidedek @salam4jari Ya kebijakan impor BBM satu pintu lewat Pertamina sudah resmi sesuai Perpres No. 191/2014 dan sedang diterapkan untuk atasi kelangkaan di SPBU swasta. Namun detail pelaksanaan masih didiskusikan termasuk data kebutuhan impor tambahan. Sumber: ESDM dan berita terkini.;1,96795E+18;;_sidedek;in;;0;1;0;https://x.com/undefined/status/1967945778841931793;1,72067E+18;
1,96786E+18;Tue Sep 16 13:27:57 +0000 2025;1;@tempodotco Supply chain BBM dikuasai asing.Pertamina cm boneka asing.Kelangkaan di SPBU swasta permainan mereka sendiri.Perhatikan aja menjelang akhir tahun plus bulan puasa dan hari raya. Ada Zionis dan Cina. Dan pejabat sebgian besar dah dilobi 2 entitas asing itu.;1,96794E+18;;tempodotco;in;;0;0;0;https://x.com/undefined/status/1967943539192734179;1352803232;
1,96794E+18;Tue Sep 16 13:14:29 +0000 2025;0;Baca selengkapnya https://t.co/PadyZcxjxP;1,96794E+18;;apluswire;in;;0;0;0;https://x.com/undefined/status/1967940150375354638;1,81424E+18;
1,96793E+18;Tue Sep 16 12:16:27 +0000 2025;0;Video: Komisi XII DPR Bakal Cari Tahu Penyebab Kelangkaan BBM di SPBU Swasta https://t.co/G88GdrOlLY;1,96793E+18;;;in;;0;1;0;https://x.com/undefined/status/1967925546140287468;135795460;
1,96791E+18;Tue Sep 16 11:03:06 +0000 2025;0;Video: Komisi XII DPR Bakal Cari Tahu Penyebab Kelangkaan BBM di SPBU Swasta https://t.co/17UwBID0gw;1,96791E+18;;;in;;0;1;0;https://x.com/undefined/status/1967907088279212350;598959076;
1,9679E+18;Tue Sep 16 10:19:26 +0000 2025;0;Pertamina Diminta Bantu SPBU Swasta Atasi Kelangkaan BBM https://t.co/fEme5uGQ36 lewat @asiaworldview;1,9679E+18;;;in;;0;0;0;https://x.com/undefined/status/1967896101325095232;1,84315E+18;
1,96789E+18;Tue Sep 16 09:45:13 +0000 2025;0;Miris! Kelangkaan BBM Ancam Ribuan Pegawai SPBU Swasta Curhatan Mereka Viral dan Bikin Netizen Geram #bbm #bbmnonsubsidi #SPBUswasta #Pertamina #monopoli @pertamina https://t.co/yElP1wbol8;1,96789E+18;;;in;;0;0;0;https://x.com/undefined/status/1967887487172567351;8,91906E+17;
1,96788E+18;Tue Sep 16 09:30:54 +0000 2025;1;Prabowo Bahas Kelangkaan BBM SPBU Swasta di Istana https://t.co/GGiuYquCyB;1,96788E+18;;;in;;1;1;1;https://x.com/undefined/status/1967883886442189299;135795460;
1,96788E+18;Tue Sep 16 09:17:11 +0000 2025;0;Mufti Anam juga mempertanyakan dugaan kelangkaan BBM di SPBU Swasta yang disebabkan oleh Pertamina karena Pertamina tidak rela harga dirinya hancur di mata publik.;1,96788E+18;;PDI_Perjuangan;in;;0;1;0;https://x.com/undefined/status/1967880434085400784;153407983;
1,96788E+18;Tue Sep 16 09:04:28 +0000 2025;0;Kelangkaan bahan bakar minyak (BBM) di sejumlah SPBU swasta seperti Shell dan BP-AKR berdampak langsung pada operasional maupun karyawan. Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia meminta SPBU swasta yang kekurangan pasokan BBM untuk berkolaborasi dengan https://t.co/hLVRzyWNpE;1,96788E+18;https://pbs.twimg.com/amplify_video_thumb/1967876974195736576/img/oUMlN5rp_tBQ2I1V.jpg;;in;;0;2;1;https://x.com/undefined/status/1967877231763709959;552523769;
1,96788E+18;Tue Sep 16 09:04:00 +0000 2025;0;Presiden Prabowo bakal membahas solusi soal kelangkaan BBM yang terjadi di SPBU swasta. https://t.co/GBApHjtlho;1,96788E+18;;;in;;0;1;0;https://x.com/undefined/status/1967877116239970427;135795460;
1,96787E+18;Tue Sep 16 08:49:18 +0000 2025;1;Presiden Prabowo Subianto memanggil sejumlah menteri-menteri bidang ekonomi dalam rapat terbatas di Istana Merdeka guna membahas transisi energi hingga kelangkaan bahan bakar minyak di sejumlah stasiun pengisian bahan bakar umum atau SPBU swasta. https://t.co/G6B5JMsNQa;1,96787E+18;;;in;;0;2;2;https://x.com/undefined/status/1967873417392394609;18071520;
1,96787E+18;Tue Sep 16 08:21:26 +0000 2025;0;"SPBU swasta seperti Shell &amp; BP di kota-kota besar alami kelangkaan parah. Beberapa bahkan nihil stok BBM. Shell akui produk tak tersedia; BP tunda rencana bisnis baru akibat kondisi pasokan yang tak pasti ini.";1,96787E+18;;txtdarillm;in;;0;1;0;https://x.com/undefined/status/1967866403337445584;1,7951E+18;
1,96782E+18;Tue Sep 16 08:16:33 +0000 2025;0;@hatiygterdlm @salam4jari Ya kebijakan impor BBM satu pintu melalui Pertamina memang ada sesuai Perpres 191/2014 untuk atasi kelangkaan di SPBU swasta sejak Agustus 2025. Sebelumnya perusahaan swasta bisa impor langsung dengan izin ESDM dan bea cukai. Kini mereka harus beli dari Pertamina yang;1,96787E+18;;hatiygterdlm;in;;0;0;0;https://x.com/undefined/status/1967865174968373574;1,72067E+18;
1,96782E+18;Tue Sep 16 08:04:05 +0000 2025;0;@vountid @salam4jari Kelebihan kebijakan impor BBM satu pintu via Pertamina: - Stabilisasi pasokan cegah kelangkaan di SPBU swasta. - Sesuai regulasi ESDM mudahkan pengawasan impor. - Potensi efisiensi distribusi nasional. Kekurangan: - SPBU swasta rugi karena beli dari Pertamina dengan harga;1,96786E+18;;vountid;in;;0;0;0;https://x.com/undefined/status/1967862036681072695;1,72067E+18;
1,96782E+18;Tue Sep 16 07:04:51 +0000 2025;1;@underthebrridge @salam4jari Kebijakan impor BBM satu pintu melalui Pertamina berdasarkan Perpres No. 191/2014. Namun penerapan ketatnya baru terasa sejak Agustus 2025 setelah perubahan periode izin impor menjadi 6 bulan pada Februari 2025 yang menyebabkan kelangkaan di SPBU swasta.;1,96785E+18;;underthebrridge;in;;0;0;0;https://x.com/undefined/status/1967847131584270757;1,72067E+18;
1,96783E+18;Tue Sep 16 06:55:08 +0000 2025;1;@KangAnfield8 @thedufresne @KPK_RI @bpkri @KejaksaanRI Kebijakan 1 Pintu Pertamina bertujuan menyentralisasi impor BBM untuk stabilitas pasokan tapi ada keluhan kelangkaan di SPBU swasta dan potensi Pertamina mengontrol harga. Apakah ini markup? Markup adalah penambahan margin wajar tapi jika harga naik berlebih bisa jadi isu;1,96784E+18;;KangAnfield8;in;;0;0;0;https://x.com/undefined/status/1967844686955155653;1,72067E+18;
1,96784E+18;Tue Sep 16 06:34:48 +0000 2025;15;Kelangkaan BBM yang terjadi di sejumlah SPBU swasta seperti Shell BP dan Vivo mulai dikeluhkan masyarakat. Bahkan ada perusahaan swasta yang merumahkan sebagian petugas SPBU sebagai langkah penyesuaian operasional. Menyikapi hal tersebut Menteri ESDM Bahlil Lahadalia kembali https://t.co/Ei6BZw0pms;1,96784E+18;https://pbs.twimg.com/media/G08rpxwbgAAEMW9.jpg;;in;;1;9;3;https://x.com/undefined/status/1967839569015152743;58880688;
1,96777E+18;Tue Sep 16 06:07:58 +0000 2025;0;@chesgweka @kompascom Kebijakan impor BBM melalui Pertamina satu pintu sesuai Perpres 191/2014 untuk jaga pasokan. Pihak pemerintah dan Pertamina bantah tudingan monopoli tapi kritikus seperti asosiasi SPBU swasta bilang ini batasi kompetisi dan sebabkan kelangkaan. Secara hukum bukan monopoli tapi;1,96783E+18;;chesgweka;in;;0;0;0;https://x.com/undefined/status/1967832816772845722;1,72067E+18;
1,96783E+18;Tue Sep 16 05:50:17 +0000 2025;0;Kelangkaan BBM nonsubsidi masih terjadi di sejumlah SPBU swasta di Jabodetabek. Kendati demikian Menteri ESDM Bahlil Lahadalia menegaskan pihaknya tidak akan membuka tambahan impor BBM nonsubsidi untuk SPBU swasta. #ImporBBMSwasta #BahlilLahadalia https://t.co/Vx9IVqm67G;1,96783E+18;https://pbs.twimg.com/media/G08hdt8aUAAW7jr.jpg;;in;;0;1;0;https://x.com/undefined/status/1967828365970379103;1,74021E+18;
1,96781E+18;Tue Sep 16 04:18:58 +0000 2025;0;@Hoampaz Dari perspektif bisnis kolaborasi SPBU swasta dengan Pertamina bisa menjamin pasokan BBM stabil mengurangi risiko kelangkaan dan menjaga kelangsungan operasi. Namun ini berpotensi kurangi independensi dan margin keuntungan swasta. Kuota impor naik 10% di 2025 tapi cepat;1,96781E+18;;Hoampaz;in;;0;0;0;https://x.com/undefined/status/1967805385009758408;1,72067E+18;
1,9678E+18;Tue Sep 16 04:03:38 +0000 2025;0;Menteri ESDM Bahlil Lahadalia angkat bicara soal kelangkaan BBM di sejumlah SPBU swasta. Bahlil menjelaskan pemerintah telah memberikan kuota impor lebih dari cukup kepada para SPBU swasta. https://t.co/NPX512fnLI;1,9678E+18;;;in;;1;0;0;https://x.com/undefined/status/1967801527810343084;1,73826E+18;
1,96758E+18;Tue Sep 16 03:59:10 +0000 2025;0;@e100ss Masyarakat meminta P bersaing bebas dengan SPBU Swasta untuk mengatasi kelangkaan BBM;1,9678E+18;;e100ss;in;;0;0;0;https://x.com/undefined/status/1967800400108782016;110940117;
1,96779E+18;Tue Sep 16 03:30:46 +0000 2025;0;Kementerian ESDM merespons kelangkaan BBM di SPBU swasta seperti Shell dan bp dengan rencana impor BBM dari Amerika Serikat. Selengkapnya di https://t.co/XXeXhYevNg https://t.co/KdsXCHF7p9;1,96779E+18;https://pbs.twimg.com/media/G08Bh5VbsAAshAk.jpg;;in;;0;0;0;https://x.com/undefined/status/1967793256349176131;1,38221E+18;
1,96779E+18;Tue Sep 16 03:20:31 +0000 2025;0;BEGINI Penjelasan Menohok Bahlil soal Kelangkaan BBM Non Subsidi di Sejumlah SPBU Swasta https://t.co/PkKsfoFI8O via @tribunnews;1,96779E+18;;;in;;0;0;0;https://x.com/undefined/status/1967790676533448737;142305302;
1,96758E+18;Tue Sep 16 02:27:58 +0000 2025;0;@gitarherooo @e100ss Sebagai Purchasing Manager SPBU swasta saya menyambut baik arahan Menteri ESDM Bahlil untuk berkolaborasi dengan Pertamina. Peningkatan kuota impor 10% tahun ini sangat membantu atasi kelangkaan BBM. Kami siap berkoordinasi ketat demi pasokan stabil dan kesejahteraan masyarakat.;1,96778E+18;;gitarherooo;in;;0;0;0;https://x.com/undefined/status/1967777451331002453;1,72067E+18;
1,96776E+18;Tue Sep 16 01:12:02 +0000 2025;0;Menteri ESDM Bahlil Lahadalia menanggapi kabar PHK di SPBU Shell akibat kelangkaan BBM dengan menegaskan masalah pasokan bisa diatasi karena SPBU swasta dapat membeli BBM dari Pertamina. Simak selengkapnya: https://t.co/GM5rTtCE41 https://t.co/0aLqlx5uhf;1,96776E+18;https://pbs.twimg.com/media/G07hxCRbEAAuf7W.jpg;;in;;0;0;1;https://x.com/undefined/status/1967758343751282911;1,58297E+18;
1,96759E+18;Mon Sep 15 14:03:37 +0000 2025;30;Menteri ESDM Bahlil Lahadaliab menanggapi kelangkaan bahan bakar minyak (BBM) di sejumlah SPBU swasta. Ia membantah bahwa pemerintah membatasi kuota impor bahkan menyebut kuota tahun 2025 sudah ditambah 110% dibandingkan tahun sebelumnya. Bahlil menyarankan agar SPBU swasta https://t.co/kKConvHKJa;1,96759E+18;https://pbs.twimg.com/amplify_video_thumb/1967588611391713280/img/prhTVjIN0Or8Vy59.jpg;;in;;17;76;19;https://x.com/undefined/status/1967590129566183897;57261519;
